9.013,-0.160156,0.253906,9.792969
9.023,-0.160156,0.292969,9.792969
9.045,-0.121094,0.253906,9.792969
9.055,-0.160156,0.292969,9.792969
9.065,-0.160156,0.292969,9.792969
9.077,-0.160156,0.292969,9.792969
9.088,-0.121094,0.292969,9.792969
9.109,-0.121094,0.253906,9.824219
9.12,-0.121094,0.253906,9.753906
9.141,-0.121094,0.253906,9.792969
9.152,-0.160156,0.253906,9.753906
9.164,-0.121094,0.253906,9.792969
9.175,-0.121094,0.253906,9.824219
9.197,-0.121094,0.21875,9.792969
9.209,-0.121094,0.21875,9.792969
9.22,-0.121094,0.253906,9.753906
9.23,-0.121094,0.253906,9.792969
9.252,-0.160156,0.253906,9.792969
9.263,-0.121094,0.253906,9.753906
9.273,-0.121094,0.253906,9.753906
9.284,-0.121094,0.253906,9.792969
9.306,-0.160156,0.253906,9.792969
9.316,-0.160156,0.253906,9.792969
9.326,-0.121094,0.253906,9.792969
9.348,-0.121094,0.253906,9.792969
9.358,-0.160156,0.292969,9.824219
9.369,-0.160156,0.253906,9.792969
9.38,-0.121094,0.253906,9.792969
9.402,-0.160156,0.253906,9.792969
9.412,-0.121094,0.253906,9.792969
9.423,-0.121094,0.253906,9.753906
9.445,-0.160156,0.253906,9.792969
9.456,-0.121094,0.253906,9.792969
9.466,-0.121094,0.253906,9.792969
9.488,-0.082031,0.21875,9.792969
9.499,-0.121094,0.21875,9.792969
9.51,-0.121094,0.253906,9.792969
9.52,-0.121094,0.253906,9.792969
9.541,-0.121094,0.253906,9.792969
9.551,-0.121094,0.292969,9.792969
9.562,-0.121094,0.253906,9.753906
9.584,-0.121094,0.253906,9.792969
9.595,-0.160156,0.253906,9.792969
9.605,-0.160156,0.253906,9.792969
9.626,-0.160156,0.292969,9.792969
9.638,-0.160156,0.292969,9.792969
9.649,-0.160156,0.292969,9.792969
9.66,-0.160156,0.253906,9.792969
9.681,-0.121094,0.253906,9.792969
9.693,-0.160156,0.253906,9.792969
9.703,-0.160156,0.253906,9.792969
